split,fold,label,file_name,audio_path
train,8,not_gunshot,204526-2-0-121.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/204526-2-0-121.wav
train,8,not_gunshot,162103-0-0-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/162103-0-0-12.wav
train,8,not_gunshot,50668-5-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/50668-5-0-2.wav
train,3,not_gunshot,166101-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/166101-5-0-0.wav
train,7,not_gunshot,201988-5-0-14.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/201988-5-0-14.wav
train,4,not_gunshot,144007-5-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/144007-5-0-1.wav
train,2,not_gunshot,102871-8-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/102871-8-0-15.wav
train,1,not_gunshot,113205-5-1-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/113205-5-1-3.wav
train,1,not_gunshot,134717-0-0-24.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/134717-0-0-24.wav
train,7,not_gunshot,155238-2-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/155238-2-0-3.wav
train,1,not_gunshot,103258-5-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/103258-5-0-15.wav
train,4,not_gunshot,175904-2-0-64.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/175904-2-0-64.wav
train,3,not_gunshot,62837-7-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-0-15.wav
train,3,not_gunshot,90014-8-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/90014-8-0-0.wav
train,8,not_gunshot,17810-3-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/17810-3-1-0.wav
train,1,not_gunshot,177621-0-0-48.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/177621-0-0-48.wav
train,4,not_gunshot,159752-8-2-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/159752-8-2-2.wav
train,4,not_gunshot,34056-2-0-80.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/34056-2-0-80.wav
train,5,not_gunshot,187920-7-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/187920-7-2-0.wav
train,5,not_gunshot,178260-7-1-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/178260-7-1-1.wav
train,2,not_gunshot,159747-8-0-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/159747-8-0-9.wav
train,2,not_gunshot,14387-9-0-16.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/14387-9-0-16.wav
train,6,not_gunshot,204240-0-0-17.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/204240-0-0-17.wav
train,7,not_gunshot,102853-8-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/102853-8-0-4.wav
train,6,not_gunshot,161923-3-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/161923-3-0-5.wav
train,2,not_gunshot,34621-4-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/34621-4-2-0.wav
train,3,not_gunshot,62837-7-1-63.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-1-63.wav
train,8,not_gunshot,189825-9-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/189825-9-0-7.wav
train,8,not_gunshot,115240-9-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/115240-9-0-4.wav
train,3,not_gunshot,196073-2-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/196073-2-0-0.wav
train,1,not_gunshot,176258-3-1-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/176258-3-1-2.wav
train,4,not_gunshot,42954-9-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/42954-9-0-5.wav
train,5,not_gunshot,102547-3-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/102547-3-0-2.wav
train,8,not_gunshot,148632-8-0-18.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/148632-8-0-18.wav
train,1,not_gunshot,203440-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/203440-3-0-0.wav
train,5,not_gunshot,203654-9-0-28.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/203654-9-0-28.wav
train,2,not_gunshot,102871-8-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/102871-8-0-7.wav
train,2,not_gunshot,160092-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/160092-3-0-0.wav
train,6,not_gunshot,128465-1-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/128465-1-0-7.wav
train,4,not_gunshot,170564-2-1-27.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/170564-2-1-27.wav
train,3,not_gunshot,132855-2-0-58.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/132855-2-0-58.wav
train,7,not_gunshot,65745-3-0-49.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/65745-3-0-49.wav
train,7,not_gunshot,177729-0-0-106.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/177729-0-0-106.wav
train,8,not_gunshot,186935-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/186935-5-0-0.wav
train,7,not_gunshot,123685-5-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/123685-5-0-2.wav
train,7,not_gunshot,146845-0-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/146845-0-0-0.wav
train,2,not_gunshot,146690-0-0-64.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/146690-0-0-64.wav
train,1,not_gunshot,138031-2-0-45.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/138031-2-0-45.wav
train,5,not_gunshot,71086-4-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/71086-4-1-0.wav
train,6,not_gunshot,132021-7-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/132021-7-1-0.wav
train,1,not_gunshot,103258-5-0-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/103258-5-0-12.wav
train,8,not_gunshot,81787-2-0-14.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/81787-2-0-14.wav
train,5,not_gunshot,113601-9-0-33.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/113601-9-0-33.wav
train,3,not_gunshot,32417-1-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/32417-1-0-0.wav
train,4,not_gunshot,107653-9-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/107653-9-0-5.wav
train,4,not_gunshot,144007-5-0-16.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/144007-5-0-16.wav
train,6,not_gunshot,121285-0-0-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/121285-0-0-9.wav
train,1,not_gunshot,157867-8-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/157867-8-0-5.wav
train,7,not_gunshot,39857-5-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/39857-5-0-1.wav
train,2,not_gunshot,203929-7-9-18.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/203929-7-9-18.wav
train,1,not_gunshot,15564-2-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/15564-2-0-1.wav
train,1,not_gunshot,46669-4-0-24.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/46669-4-0-24.wav
train,5,not_gunshot,113601-9-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/113601-9-0-3.wav
train,3,not_gunshot,13230-0-0-25.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/13230-0-0-25.wav
train,1,not_gunshot,102106-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/102106-3-0-0.wav
train,5,not_gunshot,205874-4-11-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/205874-4-11-0.wav
train,6,not_gunshot,190680-3-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/190680-3-1-0.wav
train,5,not_gunshot,20015-3-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/20015-3-0-4.wav
train,1,not_gunshot,180937-7-1-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/180937-7-1-9.wav
train,4,not_gunshot,187356-1-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/187356-1-4-0.wav
train,3,not_gunshot,62837-7-1-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-1-1.wav
train,4,not_gunshot,151005-4-3-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/151005-4-3-2.wav
train,7,not_gunshot,157940-9-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/157940-9-0-5.wav
train,2,not_gunshot,72567-1-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/72567-1-4-0.wav
train,6,not_gunshot,124389-8-1-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/124389-8-1-5.wav
train,5,not_gunshot,190893-2-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/190893-2-0-10.wav
train,4,not_gunshot,76568-9-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/76568-9-0-10.wav
train,1,not_gunshot,17913-4-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/17913-4-0-1.wav
train,6,not_gunshot,46299-2-0-16.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/46299-2-0-16.wav
train,3,not_gunshot,42117-8-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/42117-8-0-7.wav
train,8,not_gunshot,71309-1-0-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/71309-1-0-8.wav
train,8,not_gunshot,157868-8-0-23.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/157868-8-0-23.wav
train,1,not_gunshot,193394-3-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/193394-3-0-7.wav
train,8,not_gunshot,74677-0-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/74677-0-0-10.wav
train,3,not_gunshot,29721-4-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/29721-4-0-1.wav
train,6,not_gunshot,111386-5-1-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/111386-5-1-9.wav
train,7,not_gunshot,146845-0-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/146845-0-0-5.wav
train,4,not_gunshot,16692-5-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/16692-5-0-10.wav
train,7,not_gunshot,123685-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/123685-5-0-0.wav
train,4,not_gunshot,169466-4-2-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/169466-4-2-8.wav
train,6,not_gunshot,71088-4-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/71088-4-2-0.wav
train,3,not_gunshot,146714-0-0-36.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/146714-0-0-36.wav
train,1,not_gunshot,180937-7-3-26.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/180937-7-3-26.wav
train,1,not_gunshot,151977-0-0-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/151977-0-0-12.wav
train,6,not_gunshot,204240-0-0-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/204240-0-0-9.wav
train,8,not_gunshot,26176-1-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/26176-1-0-0.wav
train,2,not_gunshot,180126-4-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/180126-4-1-0.wav
train,1,not_gunshot,43786-3-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/43786-3-1-0.wav
train,1,not_gunshot,138031-2-0-28.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/138031-2-0-28.wav
train,4,not_gunshot,148463-7-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/148463-7-3-0.wav
train,2,not_gunshot,74507-0-0-16.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/74507-0-0-16.wav
train,7,not_gunshot,177537-7-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/177537-7-0-13.wav
train,1,not_gunshot,57320-0-0-21.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/57320-0-0-21.wav
train,7,not_gunshot,209992-5-2-91.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/209992-5-2-91.wav
train,6,not_gunshot,30206-7-0-21.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/30206-7-0-21.wav
train,6,not_gunshot,34643-4-2-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/34643-4-2-2.wav
train,6,not_gunshot,204240-0-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/204240-0-0-5.wav
train,3,not_gunshot,22601-8-0-37.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/22601-8-0-37.wav
train,5,not_gunshot,164782-8-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/164782-8-0-5.wav
train,4,not_gunshot,161010-1-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/161010-1-1-0.wav
train,3,not_gunshot,62837-7-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-0-3.wav
train,7,not_gunshot,127443-4-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/127443-4-0-1.wav
train,4,not_gunshot,81068-5-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/81068-5-0-4.wav
train,2,not_gunshot,196067-2-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/196067-2-0-0.wav
train,3,not_gunshot,66622-4-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/66622-4-0-7.wav
train,1,not_gunshot,89948-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/89948-5-0-0.wav
train,8,not_gunshot,125678-7-3-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/125678-7-3-6.wav
train,8,not_gunshot,167702-4-5-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/167702-4-5-0.wav
train,7,not_gunshot,149193-5-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/149193-5-0-4.wav
train,2,not_gunshot,77751-4-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/77751-4-0-0.wav
train,5,not_gunshot,17578-5-0-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/17578-5-0-8.wav
train,1,not_gunshot,119455-5-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/119455-5-0-4.wav
train,6,not_gunshot,30206-7-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/30206-7-0-1.wav
train,7,not_gunshot,209992-5-2-137.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/209992-5-2-137.wav
train,5,not_gunshot,49312-2-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/49312-2-0-7.wav
train,6,not_gunshot,78651-5-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/78651-5-0-7.wav
train,3,not_gunshot,117048-3-0-25.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/117048-3-0-25.wav
train,8,not_gunshot,175852-1-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/175852-1-0-0.wav
train,6,not_gunshot,175917-3-2-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/175917-3-2-2.wav
train,5,not_gunshot,165774-7-3-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/165774-7-3-0.wav
train,1,not_gunshot,57320-0-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/57320-0-0-15.wav
train,4,not_gunshot,76568-9-0-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/76568-9-0-13.wav
train,3,not_gunshot,159761-0-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/159761-0-0-7.wav
train,6,not_gunshot,124389-8-1-11.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/124389-8-1-11.wav
train,7,not_gunshot,102853-8-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/102853-8-1-0.wav
train,2,not_gunshot,147672-3-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/147672-3-2-0.wav
train,4,not_gunshot,24347-8-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/24347-8-0-7.wav
train,5,not_gunshot,86284-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/86284-3-0-0.wav
train,8,not_gunshot,177726-0-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/177726-0-0-2.wav
train,5,not_gunshot,72259-1-9-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/72259-1-9-10.wav
train,5,not_gunshot,104421-2-1-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104421-2-1-3.wav
train,6,not_gunshot,133494-2-0-18.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/133494-2-0-18.wav
train,6,not_gunshot,97331-2-0-98.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/97331-2-0-98.wav
train,8,not_gunshot,113216-5-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/113216-5-0-2.wav
train,3,not_gunshot,94636-8-0-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/94636-8-0-8.wav
train,5,not_gunshot,104998-7-12-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-12-2.wav
train,2,not_gunshot,109703-2-0-50.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/109703-2-0-50.wav
train,3,not_gunshot,63095-4-0-29.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/63095-4-0-29.wav
train,3,not_gunshot,62837-7-1-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-1-9.wav
train,1,not_gunshot,139951-9-0-29.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/139951-9-0-29.wav
train,8,not_gunshot,72015-2-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/72015-2-0-2.wav
train,2,not_gunshot,152908-5-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/152908-5-0-7.wav
train,6,not_gunshot,95536-3-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/95536-3-0-4.wav
train,4,not_gunshot,175904-2-0-41.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/175904-2-0-41.wav
train,5,not_gunshot,178686-0-0-15.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/178686-0-0-15.wav
train,5,not_gunshot,190893-2-0-23.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/190893-2-0-23.wav
train,7,not_gunshot,97606-7-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/97606-7-0-0.wav
train,2,not_gunshot,189991-0-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/189991-0-0-5.wav
train,1,not_gunshot,97317-2-0-28.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/97317-2-0-28.wav
train,2,not_gunshot,104817-4-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/104817-4-0-5.wav
train,5,not_gunshot,165774-7-2-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/165774-7-2-0.wav
train,2,not_gunshot,77751-4-9-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/77751-4-9-3.wav
train,1,not_gunshot,31323-3-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/31323-3-0-2.wav
train,5,not_gunshot,104998-7-19-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-19-9.wav
train,4,not_gunshot,156362-4-3-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/156362-4-3-2.wav
train,5,not_gunshot,72259-1-10-13.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/72259-1-10-13.wav
train,7,not_gunshot,107357-8-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/107357-8-0-7.wav
train,2,not_gunshot,180126-4-4-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/180126-4-4-0.wav
train,3,not_gunshot,69598-4-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/69598-4-1-0.wav
train,5,not_gunshot,203654-9-0-42.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/203654-9-0-42.wav
train,3,not_gunshot,54067-2-0-70.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/54067-2-0-70.wav
train,4,not_gunshot,107653-9-0-18.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/107653-9-0-18.wav
train,8,not_gunshot,62048-3-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/62048-3-0-5.wav
train,2,not_gunshot,203929-7-3-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/203929-7-3-2.wav
train,3,not_gunshot,74810-9-1-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/74810-9-1-12.wav
train,7,not_gunshot,6902-2-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/6902-2-0-5.wav
train,1,not_gunshot,22962-4-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/22962-4-0-2.wav
train,6,not_gunshot,30206-7-0-34.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/30206-7-0-34.wav
train,7,not_gunshot,102853-8-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/102853-8-0-0.wav
train,7,not_gunshot,202516-0-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/202516-0-0-7.wav
train,5,not_gunshot,203913-8-0-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/203913-8-0-12.wav
train,8,not_gunshot,125678-7-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/125678-7-1-0.wav
train,7,not_gunshot,50629-4-4-8.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/50629-4-4-8.wav
train,5,not_gunshot,6508-9-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/6508-9-0-1.wav
train,5,not_gunshot,173993-3-0-25.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/173993-3-0-25.wav
train,4,not_gunshot,17480-2-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/17480-2-0-5.wav
train,3,not_gunshot,62837-7-0-27.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/62837-7-0-27.wav
train,6,not_gunshot,52882-2-0-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/52882-2-0-7.wav
train,5,not_gunshot,104998-7-16-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/104998-7-16-6.wav
train,4,not_gunshot,68389-3-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/68389-3-0-0.wav
train,5,not_gunshot,100852-0-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/100852-0-0-2.wav
train,5,not_gunshot,162318-2-0-40.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/162318-2-0-40.wav
train,1,not_gunshot,78360-4-0-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/78360-4-0-12.wav
train,4,not_gunshot,154758-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/154758-5-0-0.wav
train,5,not_gunshot,72259-1-7-17.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/72259-1-7-17.wav
train,3,not_gunshot,61791-9-1-40.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/61791-9-1-40.wav
train,2,not_gunshot,203929-7-4-11.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/203929-7-4-11.wav
train,2,not_gunshot,76086-4-0-27.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/76086-4-0-27.wav
train,6,not_gunshot,94632-5-1-7.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/94632-5-1-7.wav
train,2,not_gunshot,74507-0-0-14.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/74507-0-0-14.wav
train,2,not_gunshot,123688-8-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/123688-8-0-5.wav
train,5,not_gunshot,80806-2-0-5.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/80806-2-0-5.wav
train,3,not_gunshot,22601-8-0-39.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/22601-8-0-39.wav
train,8,not_gunshot,74677-0-0-92.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/74677-0-0-92.wav
train,5,not_gunshot,83196-9-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/83196-9-0-10.wav
train,5,not_gunshot,156869-8-0-10.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold5/156869-8-0-10.wav
train,4,not_gunshot,20688-2-0-3.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold4/20688-2-0-3.wav
train,1,not_gunshot,44736-5-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/44736-5-0-0.wav
train,1,not_gunshot,106905-8-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/106905-8-0-2.wav
train,8,not_gunshot,103076-3-1-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/103076-3-1-0.wav
train,2,not_gunshot,169098-7-4-9.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/169098-7-4-9.wav
train,3,not_gunshot,144068-5-0-4.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/144068-5-0-4.wav
train,2,not_gunshot,123688-8-0-18.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/123688-8-0-18.wav
train,6,not_gunshot,14114-4-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/14114-4-0-2.wav
train,1,not_gunshot,176258-3-1-12.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold1/176258-3-1-12.wav
train,7,not_gunshot,209992-5-2-79.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold7/209992-5-2-79.wav
train,6,not_gunshot,69962-2-0-2.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/69962-2-0-2.wav
train,2,not_gunshot,104817-4-0-0.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold2/104817-4-0-0.wav
train,3,not_gunshot,63095-4-0-1.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold3/63095-4-0-1.wav
train,8,not_gunshot,157868-8-0-6.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold8/157868-8-0-6.wav
train,6,not_gunshot,30206-7-0-26.wav,/Users/devin/Downloads/UrbanSound8K/audio/fold6/30206-7-0-26.wav
